אוזבקיסטן,1
אוקראינה,4
איראן,1
ברזיל,1
ברית המועצות,7
גרמניה,3
דנמרק,1
הודו,1
יוגוסלביה,1
ישראל,92
ליטא,1
מרוקו,13
עיראק,4
פולין,2
רומניה,5
רוסיה,2
תוניסיה,1
